subjID	choice	gain	loss
25	4	50	0
25	2	100	0
25	4	50	0
25	3	50	0
25	1	100	0
25	2	100	0
25	4	50	0
25	1	100	200
25	3	50	50
25	2	100	0
25	4	50	0
25	4	50	0
25	4	50	0
25	2	100	0
25	2	100	0
25	2	100	0
25	4	50	0
25	3	50	0
25	1	100	0
25	2	100	0
25	4	50	0
25	2	100	0
25	2	100	1250
25	4	50	0
25	2	100	0
25	4	50	250
25	3	50	50
25	4	50	0
25	4	50	0
25	4	50	0
25	4	50	0
25	4	50	0
25	4	50	0
25	4	50	0
25	2	100	0
25	2	100	0
25	2	100	0
25	2	100	0
25	2	100	0
25	2	100	0
25	2	100	0
25	3	50	50
25	2	100	0
25	2	100	0
25	2	100	0
25	2	100	0
25	2	100	0
25	4	50	0
25	1	100	250
25	3	50	0
25	4	50	250
25	4	50	0
25	4	50	0
25	4	50	0
25	4	50	0
25	2	100	0
25	4	50	0
26	2	100	0
26	1	100	0
26	3	50	0
26	4	50	0
26	1	100	0
26	1	100	150
26	2	100	0
26	3	50	0
26	3	50	50
26	2	100	0
26	2	100	0
26	2	100	0
26	2	100	0
26	2	100	0
26	2	100	0
26	4	50	0
26	4	50	0
26	3	50	0
26	2	100	1250
26	3	50	50
26	4	50	0
26	4	50	0
26	4	50	0
26	4	50	0
26	4	50	0
26	4	50	0
26	4	50	250
26	1	100	0
26	2	100	0
26	1	100	300
26	2	100	0
26	4	50	0
26	2	100	0
26	4	50	0
26	2	100	0
26	4	50	0
26	2	100	1250
26	2	100	0
26	2	100	0
26	4	50	0
26	4	50	0
26	4	50	0
26	4	50	0
26	4	50	0
26	4	50	0
26	4	50	250
26	4	50	0
26	4	50	0
26	4	50	0
26	3	50	0
26	1	100	0
26	2	100	0
26	4	50	0
26	1	100	200
26	1	100	0
26	4	50	0
26	4	50	0
26	2	100	0
26	1	100	250
26	1	100	350
26	2	100	0
26	2	100	0
26	4	50	0
26	4	50	0
26	3	50	50
26	2	100	1250
26	2	100	0
26	1	100	0
26	2	100	0
26	1	100	350
26	1	100	0
26	2	100	0
26	4	50	250
26	4	50	0
26	3	50	0
26	2	100	0
26	1	100	250
26	2	100	0
26	3	50	50
26	4	50	0
26	4	50	0
26	1	100	200
26	1	100	0
26	2	100	0
26	2	100	0
26	4	50	0
26	2	100	0
26	4	50	0
26	2	100	0
26	4	50	250
26	2	100	0
26	4	50	0
26	2	100	1250
26	4	50	0
26	2	100	0
26	1	100	300
26	2	100	0
26	2	100	0
26	2	100	0
26	4	50	0
27	1	100	0
27	2	100	0
27	3	50	0
27	4	50	0
27	1	100	0
27	2	100	0
27	3	50	0
27	4	50	0
27	1	100	150
27	2	100	0
27	3	50	50
27	4	50	0
27	1	100	0
27	2	100	0
27	3	50	0
27	4	50	0
27	1	100	300
27	2	100	0
27	3	50	50
27	4	50	0
27	2	100	0
27	4	50	0
27	2	100	0
27	4	50	0
27	2	100	0
27	4	50	0
27	2	100	1250
27	4	50	0
27	4	50	250
27	1	100	0
27	3	50	0
27	1	100	200
27	3	50	50
27	2	100	0
27	2	100	0
27	2	100	0
27	1	100	0
27	3	50	0
27	1	100	250
27	1	100	350
27	3	50	50
27	1	100	0
27	3	50	50
27	1	100	350
27	3	50	0
27	1	100	0
27	3	50	25
27	1	100	250
27	2	100	0
27	4	50	0
27	2	100	1250
27	1	100	200
27	1	100	0
27	3	50	75
27	1	100	300
27	4	50	0
27	1	100	150
27	3	50	0
27	4	50	0
27	3	50	0
27	4	50	0
27	3	50	0
27	4	50	0
27	3	50	25
27	4	50	0
27	3	50	75
27	4	50	0
27	4	50	0
27	4	50	0
27	4	50	250
27	4	50	0
27	4	50	0
27	4	50	0
27	4	50	0
27	4	50	0
27	4	50	0
27	4	50	0
27	4	50	0
27	4	50	250
27	4	50	0
27	4	50	0
27	4	50	0
27	4	50	0
27	4	50	0
27	4	50	250
27	4	50	0
27	4	50	0
27	4	50	0
27	4	50	0
27	4	50	0
27	4	50	0
27	4	50	0
27	4	50	0
27	4	50	0
27	4	50	0
27	4	50	0
27	4	50	0
27	4	50	0
27	4	50	0
27	4	50	250
28	1	100	0
28	1	100	0
28	1	100	150
28	1	100	0
28	1	100	300
28	2	100	0
28	2	100	0
28	2	100	0
28	2	100	0
28	2	100	0
28	2	100	0
28	2	100	0
28	2	100	0
28	2	100	1250
28	3	50	0
28	3	50	0
28	3	50	50
28	3	50	0
28	3	50	50
28	3	50	0
28	3	50	50
28	3	50	0
28	3	50	50
28	4	50	0
28	4	50	0
28	4	50	0
28	3	50	50
28	3	50	0
28	3	50	25
28	4	50	0
28	4	50	0
28	4	50	0
28	4	50	0
28	3	50	75
28	4	50	0
28	4	50	0
28	4	50	250
28	1	100	0
28	1	100	200
28	3	50	0
28	2	100	0
28	2	100	0
28	2	100	0
28	3	50	0
28	3	50	0
28	3	50	25
28	3	50	75
28	3	50	0
28	3	50	50
28	3	50	0
28	3	50	0
28	3	50	0
28	3	50	50
28	3	50	25
28	3	50	50
28	3	50	0
28	3	50	0
28	4	50	0
28	1	100	0
28	2	100	0
28	3	50	75
28	4	50	0
28	1	100	250
28	2	100	1250
28	3	50	50
28	4	50	0
28	3	50	0
28	3	50	0
28	3	50	0
28	3	50	25
28	4	50	0
28	3	50	25
28	4	50	0
28	3	50	0
28	4	50	0
28	3	50	75
28	4	50	0
28	3	50	0
28	4	50	0
28	3	50	50
28	4	50	0
28	3	50	75
28	4	50	250
28	3	50	0
28	3	50	0
28	3	50	50
28	3	50	0
28	3	50	50
28	3	50	0
28	3	50	50
28	4	50	0
28	3	50	0
28	4	50	0
28	3	50	50
28	3	50	50
28	3	50	0
28	3	50	25
28	2	100	0
28	3	50	75
28	2	100	0
29	2	100	0
29	4	50	0
29	1	100	0
29	3	50	0
29	2	100	0
29	4	50	0
29	2	100	0
29	2	100	0
29	3	50	0
29	1	100	0
29	2	100	0
29	1	100	150
29	2	100	0
29	2	100	0
29	2	100	0
29	4	50	0
29	2	100	1250
29	3	50	50
29	1	100	0
29	1	100	300
29	4	50	0
29	4	50	0
29	4	50	0
29	4	50	0
29	4	50	0
29	4	50	0
29	4	50	250
29	1	100	0
29	4	50	0
29	1	100	200
29	3	50	0
29	2	100	0
29	2	100	0
29	2	100	0
29	3	50	50
29	4	50	0
29	1	100	0
29	1	100	250
29	2	100	0
29	2	100	1250
29	4	50	0
29	4	50	0
29	4	50	0
29	4	50	0
29	4	50	0
29	4	50	0
29	4	50	0
29	3	50	0
29	4	50	250
29	1	100	350
29	2	100	0
29	3	50	50
29	4	50	0
29	2	100	0
29	4	50	0
29	1	100	0
29	3	50	0
29	4	50	0
29	2	100	0
29	1	100	350
29	2	100	0
29	4	50	0
29	4	50	0
29	4	50	0
29	2	100	0
29	4	50	0
29	1	100	0
29	3	50	50
29	4	50	0
29	2	100	0
29	4	50	250
29	1	100	250
29	2	100	1250
29	4	50	0
29	3	50	50
29	4	50	0
29	4	50	0
29	2	100	0
29	4	50	0
29	2	100	0
29	1	100	200
29	2	100	0
29	4	50	0
29	2	100	0
29	4	50	250
29	4	50	0
29	3	50	0
29	2	100	0
29	3	50	25
29	2	100	0
29	4	50	0
29	3	50	75
29	3	50	0
29	3	50	0
29	3	50	0
29	3	50	25
29	3	50	75
29	4	50	0
29	3	50	0
29	4	50	0
30	2	100	0
30	2	100	0
30	2	100	0
30	2	100	0
30	2	100	0
30	2	100	0
30	2	100	0
30	2	100	0
30	2	100	1250
30	2	100	0
30	2	100	0
30	2	100	0
30	2	100	0
30	2	100	1250
30	3	50	0
30	3	50	0
30	3	50	50
30	4	50	0
30	4	50	0
30	4	50	0
30	4	50	0
30	4	50	0
30	4	50	0
30	4	50	0
30	4	50	0
30	4	50	0
30	4	50	250
30	1	100	0
30	1	100	0
30	1	100	150
30	3	50	0
30	3	50	50
30	3	50	0
30	3	50	50
30	3	50	0
30	3	50	50
30	3	50	50
30	4	50	0
30	4	50	0
30	4	50	0
30	4	50	0
30	4	50	0
30	4	50	0
30	4	50	0
30	4	50	0
30	4	50	0
30	4	50	250
30	4	50	0
30	4	50	0
30	2	100	0
30	2	100	0
30	4	50	0
30	4	50	0
30	4	50	0
30	3	50	0
30	4	50	0
30	3	50	25
30	3	50	75
30	4	50	0
30	4	50	0
30	4	50	250
30	4	50	0
30	2	100	0
30	4	50	0
30	1	100	0
30	4	50	0
30	4	50	0
30	4	50	0
30	4	50	250
30	3	50	0
30	3	50	0
30	3	50	0
30	3	50	25
30	3	50	75
30	2	100	0
30	4	50	0
30	4	50	0
30	4	50	0
30	4	50	0
30	4	50	0
30	4	50	0
30	4	50	0
30	4	50	0
30	4	50	0
30	4	50	0
30	4	50	0
30	4	50	0
30	4	50	0
30	4	50	0
30	4	50	250
30	4	50	0
30	4	50	0
30	4	50	0
30	4	50	0
30	4	50	0
30	4	50	0
30	4	50	0
30	4	50	0
30	4	50	0
30	4	50	250
31	1	100	0
31	2	100	0
31	3	50	0
31	4	50	0
31	1	100	0
31	2	100	0
31	3	50	0
31	4	50	0
31	1	100	150
31	3	50	50
31	2	100	0
31	4	50	0
31	2	100	0
31	2	100	0
31	2	100	0
31	2	100	0
31	2	100	0
31	2	100	1250
31	4	50	0
31	2	100	0
31	4	50	0
31	4	50	0
31	2	100	0
31	4	50	0
31	2	100	0
31	1	100	0
31	4	50	0
31	3	50	0
31	2	100	0
31	2	100	1250
31	3	50	50
31	4	50	0
31	3	50	0
31	4	50	250
31	3	50	50
31	1	100	300
31	3	50	0
31	4	50	0
31	3	50	50
31	2	100	0
31	4	50	0
31	1	100	0
31	4	50	0
31	3	50	50
31	4	50	0
31	1	100	200
31	4	50	0
31	4	50	0
31	4	50	0
31	4	50	0
31	4	50	0
31	4	50	250
31	1	100	0
31	4	50	0
31	2	100	0
31	3	50	0
31	1	100	250
31	4	50	0
31	2	100	0
31	3	50	25
31	4	50	0
31	4	50	0
31	1	100	350
31	3	50	75
31	2	100	0
31	4	50	0
31	1	100	0
31	3	50	0
31	4	50	0
31	3	50	0
31	1	100	350
31	1	100	0
31	1	100	250
31	2	100	0
31	3	50	0
31	4	50	0
31	3	50	25
31	2	100	0
31	3	50	75
31	1	100	200
31	3	50	0
31	1	100	0
31	2	100	1250
31	4	50	0
31	3	50	50
31	4	50	250
31	3	50	0
31	4	50	0
31	1	100	300
31	2	100	0
31	3	50	0
31	3	50	0
31	2	100	0
31	3	50	50
31	2	100	0
31	1	100	150
31	4	50	0
31	3	50	25
31	4	50	0
31	3	50	50
32	2	100	0
32	2	100	0
32	2	100	0
32	3	50	0
32	1	100	0
32	4	50	0
32	2	100	0
32	2	100	0
32	2	100	0
32	2	100	0
32	2	100	0
32	1	100	0
32	1	100	150
32	2	100	1250
32	1	100	0
32	1	100	300
32	4	50	0
32	4	50	0
32	4	50	0
32	4	50	0
32	4	50	0
32	4	50	0
32	4	50	0
32	4	50	0
32	4	50	250
32	3	50	0
32	3	50	50
32	3	50	0
32	3	50	50
32	4	50	0
32	4	50	0
32	4	50	0
32	4	50	0
32	4	50	0
32	4	50	0
32	4	50	0
32	4	50	0
32	4	50	0
32	4	50	250
32	3	50	0
32	3	50	50
32	3	50	0
32	3	50	50
32	3	50	50
32	1	100	0
32	1	100	200
32	1	100	0
32	3	50	0
32	3	50	25
32	3	50	75
32	3	50	0
32	3	50	0
32	3	50	0
32	3	50	25
32	3	50	75
32	1	100	250
32	3	50	0
32	3	50	50
32	3	50	0
32	3	50	0
32	3	50	0
32	3	50	50
32	3	50	25
32	3	50	50
32	1	100	350
32	3	50	0
32	3	50	0
32	3	50	75
32	3	50	50
32	3	50	0
32	3	50	0
32	1	100	0
32	3	50	0
32	3	50	25
32	3	50	25
32	3	50	0
32	3	50	75
32	1	100	350
32	3	50	0
32	3	50	50
32	3	50	75
32	3	50	0
32	3	50	0
32	3	50	50
32	3	50	0
32	3	50	50
32	3	50	0
32	3	50	50
32	3	50	0
32	3	50	50
32	3	50	50
32	3	50	0
32	1	100	0
32	3	50	25
32	3	50	75
32	3	50	0
32	3	50	0
32	3	50	0
32	3	50	25
32	3	50	75
33	2	100	0
33	3	50	0
33	2	100	0
33	1	100	0
33	4	50	0
33	1	100	0
33	2	100	0
33	3	50	0
33	1	100	150
33	4	50	0
33	4	50	0
33	3	50	50
33	2	100	0
33	2	100	0
33	2	100	0
33	2	100	0
33	2	100	0
33	2	100	1250
33	2	100	0
33	2	100	0
33	2	100	0
33	2	100	0
33	2	100	1250
33	4	50	0
33	1	100	0
33	3	50	0
33	2	100	0
33	4	50	0
33	1	100	300
33	3	50	50
33	2	100	0
33	4	50	0
33	4	50	0
33	4	50	0
33	3	50	0
33	3	50	50
33	3	50	0
33	3	50	50
33	3	50	50
33	4	50	0
33	4	50	250
33	3	50	0
33	1	100	0
33	2	100	0
33	3	50	25
33	3	50	75
33	4	50	0
33	4	50	0
33	2	100	0
33	3	50	0
33	4	50	0
33	3	50	0
33	4	50	0
33	3	50	0
33	4	50	0
33	3	50	25
33	4	50	0
33	3	50	75
33	4	50	0
33	3	50	0
33	4	50	0
33	3	50	50
33	1	100	200
33	1	100	0
33	4	50	0
33	3	50	0
33	4	50	250
33	3	50	0
33	3	50	0
33	3	50	50
33	4	50	0
33	4	50	0
33	4	50	0
33	4	50	0
33	4	50	0
33	4	50	0
33	4	50	0
33	4	50	0
33	4	50	250
33	2	100	0
33	2	100	0
33	1	100	250
33	1	100	350
33	1	100	0
33	2	100	1250
33	3	50	25
33	4	50	0
33	2	100	0
33	2	100	0
33	2	100	0
33	2	100	0
33	4	50	0
33	4	50	0
33	4	50	0
33	4	50	0
33	4	50	250
33	3	50	50
33	3	50	0
33	3	50	0
33	3	50	75
34	1	100	0
34	2	100	0
34	1	100	0
34	3	50	0
34	1	100	150
34	4	50	0
34	2	100	0
34	3	50	0
34	1	100	0
34	4	50	0
34	2	100	0
34	3	50	50
34	4	50	0
34	1	100	300
34	4	50	0
34	4	50	0
34	4	50	0
34	4	50	0
34	3	50	0
34	2	100	0
34	2	100	0
34	4	50	0
34	2	100	0
34	2	100	0
34	2	100	0
34	4	50	0
34	2	100	1250
34	1	100	0
34	4	50	250
34	3	50	50
34	1	100	200
34	2	100	0
34	2	100	0
34	2	100	0
34	1	100	0
34	2	100	0
34	1	100	250
34	2	100	1250
34	4	50	0
34	4	50	0
34	4	50	0
34	2	100	0
34	3	50	0
34	1	100	350
34	3	50	50
34	4	50	0
34	4	50	0
34	2	100	0
34	3	50	0
34	3	50	50
34	1	100	0
34	1	100	350
34	2	100	0
34	3	50	50
34	4	50	0
34	4	50	0
34	4	50	0
34	4	50	0
34	4	50	250
34	3	50	0
34	2	100	0
34	2	100	0
34	2	100	0
34	2	100	1250
34	1	100	0
34	4	50	0
34	4	50	0
34	3	50	25
34	2	100	0
34	2	100	0
34	2	100	0
34	2	100	0
34	2	100	0
34	2	100	0
34	2	100	0
34	2	100	0
34	2	100	0
34	2	100	0
34	2	100	1250
34	2	100	0
34	2	100	0
34	2	100	0
34	2	100	0
34	2	100	0
34	2	100	0
34	2	100	0
34	2	100	0
34	2	100	0
34	4	50	0
34	4	50	0
34	2	100	0
34	4	50	0
34	2	100	0
34	2	100	0
34	2	100	0
34	2	100	0
34	2	100	0
34	2	100	0
34	2	100	1250
34	2	100	0
35	1	100	0
35	2	100	0
35	1	100	0
35	3	50	0
35	4	50	0
35	1	100	150
35	3	50	0
35	3	50	50
35	2	100	0
35	2	100	0
35	2	100	0
35	2	100	0
35	2	100	0
35	2	100	0
35	2	100	0
35	2	100	1250
35	4	50	0
35	1	100	0
35	2	100	0
35	2	100	0
35	4	50	0
35	3	50	0
35	2	100	0
35	2	100	0
35	3	50	50
35	4	50	0
35	4	50	0
35	4	50	0
35	4	50	0
35	1	100	300
35	2	100	1250
35	4	50	0
35	2	100	0
35	2	100	0
35	2	100	0
35	3	50	0
35	2	100	0
35	2	100	0
35	4	50	0
35	4	50	250
35	2	100	0
35	3	50	50
35	1	100	0
35	4	50	0
35	3	50	0
35	3	50	50
35	3	50	50
35	4	50	0
35	3	50	0
35	3	50	25
35	3	50	75
35	4	50	0
35	4	50	0
35	4	50	0
35	4	50	0
35	3	50	0
35	2	100	1250
35	1	100	200
35	2	100	0
35	2	100	0
35	3	50	0
35	3	50	0
35	2	100	0
35	4	50	0
35	4	50	0
35	3	50	25
35	3	50	75
35	1	100	0
35	1	100	250
35	4	50	0
35	2	100	0
35	3	50	0
35	3	50	50
35	4	50	250
35	2	100	0
35	3	50	0
35	3	50	0
35	3	50	0
35	3	50	50
35	3	50	25
35	4	50	0
35	3	50	50
35	4	50	0
35	1	100	350
35	3	50	0
35	4	50	0
35	3	50	0
35	3	50	75
35	4	50	0
35	4	50	0
35	3	50	50
35	4	50	0
35	3	50	0
35	4	50	0
35	4	50	0
35	3	50	0
35	4	50	250
35	3	50	0
35	3	50	25
35	4	50	0
36	1	100	0
36	1	100	0
36	1	100	150
36	2	100	0
36	2	100	0
36	2	100	0
36	2	100	0
36	2	100	0
36	2	100	0
36	2	100	0
36	2	100	0
36	2	100	1250
36	3	50	0
36	3	50	0
36	3	50	50
36	3	50	0
36	3	50	50
36	1	100	0
36	1	100	300
36	3	50	0
36	3	50	50
36	4	50	0
36	4	50	0
36	4	50	0
36	4	50	0
36	4	50	0
36	4	50	0
36	2	100	0
36	4	50	0
36	2	100	0
36	4	50	0
36	1	100	0
36	4	50	0
36	4	50	250
36	4	50	0
36	4	50	0
36	4	50	0
36	1	100	200
36	2	100	0
36	2	100	0
36	4	50	0
36	4	50	0
36	2	100	1250
36	4	50	0
36	1	100	0
36	4	50	0
36	1	100	250
36	4	50	0
36	4	50	0
36	4	50	250
36	4	50	0
36	2	100	0
36	3	50	0
36	1	100	350
36	4	50	0
36	2	100	0
36	2	100	0
36	2	100	0
36	4	50	0
36	2	100	0
36	4	50	0
36	3	50	50
36	3	50	50
36	3	50	0
36	3	50	25
36	3	50	75
36	4	50	0
36	2	100	0
36	1	100	0
36	3	50	0
36	3	50	0
36	3	50	0
36	3	50	25
36	3	50	75
36	2	100	1250
36	3	50	0
36	4	50	0
36	3	50	50
36	3	50	0
36	3	50	0
36	3	50	0
36	3	50	50
36	2	100	0
36	1	100	350
36	3	50	25
36	3	50	50
36	3	50	0
36	3	50	0
36	3	50	75
36	4	50	0
36	2	100	0
36	3	50	50
36	1	100	0
36	3	50	0
36	3	50	0
36	3	50	0
36	3	50	25
36	3	50	25
36	3	50	0
36	3	50	75
37	3	50	0
37	4	50	0
37	2	100	0
37	1	100	0
37	1	100	0
37	1	100	150
37	2	100	0
37	1	100	0
37	3	50	0
37	4	50	0
37	1	100	300
37	1	100	0
37	1	100	200
37	1	100	0
37	2	100	0
37	1	100	250
37	3	50	50
37	4	50	0
37	2	100	0
37	4	50	0
37	4	50	0
37	4	50	0
37	2	100	0
37	3	50	0
37	3	50	50
37	2	100	0
37	4	50	0
37	4	50	0
37	3	50	0
37	3	50	50
37	2	100	0
37	2	100	0
37	1	100	350
37	1	100	0
37	4	50	0
37	4	50	250
37	3	50	0
37	3	50	50
37	2	100	1250
37	1	100	350
37	2	100	0
37	2	100	0
37	3	50	50
37	4	50	0
37	4	50	0
37	4	50	0
37	4	50	0
37	4	50	0
37	4	50	0
37	4	50	0
37	4	50	0
37	4	50	0
37	1	100	0
37	2	100	0
37	2	100	0
37	1	100	250
37	2	100	1250
37	2	100	0
37	2	100	0
37	1	100	200
37	3	50	0
37	3	50	25
37	2	100	0
37	2	100	0
37	2	100	0
37	2	100	0
37	2	100	1250
37	2	100	0
37	3	50	75
37	3	50	0
37	4	50	250
37	4	50	0
37	4	50	0
37	1	100	0
37	1	100	300
37	2	100	0
37	2	100	0
37	3	50	0
37	3	50	0
37	3	50	25
37	4	50	0
37	2	100	0
37	1	100	150
37	1	100	0
37	1	100	0
37	1	100	0
37	1	100	300
37	1	100	0
37	1	100	350
37	1	100	0
37	1	100	200
37	2	100	0
37	2	100	0
37	2	100	0
37	2	100	0
37	2	100	0
37	2	100	0
37	3	50	75
37	3	50	0
37	3	50	50
38	3	50	0
38	1	100	0
38	3	50	0
38	1	100	0
38	1	100	150
38	3	50	50
38	2	100	0
38	4	50	0
38	2	100	0
38	2	100	0
38	2	100	0
38	2	100	0
38	2	100	0
38	2	100	0
38	2	100	0
38	2	100	1250
38	1	100	0
38	3	50	0
38	1	100	300
38	4	50	0
38	2	100	0
38	3	50	50
38	2	100	0
38	2	100	0
38	2	100	0
38	2	100	1250
38	2	100	0
38	2	100	0
38	1	100	0
38	3	50	0
38	3	50	50
38	3	50	0
38	1	100	200
38	2	100	0
38	2	100	0
38	4	50	0
38	2	100	0
38	4	50	0
38	2	100	0
38	4	50	0
38	2	100	1250
38	2	100	0
38	2	100	0
38	4	50	0
38	1	100	0
38	4	50	0
38	2	100	0
38	4	50	0
38	1	100	250
38	1	100	350
38	4	50	0
38	4	50	250
38	2	100	0
38	3	50	50
38	2	100	0
38	2	100	0
38	4	50	0
38	2	100	0
38	4	50	0
38	2	100	0
38	4	50	0
38	2	100	0
38	4	50	0
38	2	100	0
38	4	50	0
38	2	100	1250
38	4	50	0
38	2	100	0
38	4	50	0
38	2	100	0
38	4	50	0
38	2	100	0
38	4	50	0
38	2	100	0
38	4	50	250
38	4	50	0
38	4	50	0
38	2	100	0
38	4	50	0
38	3	50	50
38	4	50	0
38	1	100	0
38	2	100	0
38	4	50	0
38	1	100	350
38	1	100	0
38	2	100	0
38	4	50	0
38	4	50	0
38	4	50	0
38	2	100	0
38	4	50	250
38	2	100	0
38	2	100	0
38	4	50	0
38	4	50	0
38	2	100	0
38	4	50	0
38	4	50	0
38	2	100	0
39	3	50	0
39	1	100	0
39	4	50	0
39	4	50	0
39	1	100	0
39	2	100	0
39	1	100	150
39	4	50	0
39	2	100	0
39	1	100	0
39	1	100	300
39	4	50	0
39	2	100	0
39	1	100	0
39	4	50	0
39	2	100	0
39	4	50	0
39	1	100	200
39	4	50	0
39	1	100	0
39	1	100	250
39	4	50	0
39	2	100	0
39	2	100	0
39	2	100	0
39	2	100	0
39	2	100	1250
39	4	50	0
39	1	100	350
39	2	100	0
39	2	100	0
39	2	100	0
39	4	50	250
39	1	100	0
39	3	50	0
39	3	50	50
39	2	100	0
39	2	100	1250
39	1	100	350
39	3	50	0
39	3	50	50
39	3	50	0
39	4	50	0
39	3	50	50
39	4	50	0
39	4	50	0
39	4	50	0
39	4	50	0
39	4	50	0
39	4	50	0
39	4	50	0
39	4	50	0
39	4	50	250
39	1	100	0
39	4	50	0
39	3	50	0
39	2	100	0
39	1	100	250
39	4	50	0
39	2	100	0
39	2	100	0
39	1	100	200
39	2	100	0
39	2	100	0
39	1	100	0
39	4	50	0
39	3	50	50
39	1	100	300
39	2	100	0
39	2	100	1250
39	1	100	150
39	4	50	0
39	2	100	0
39	1	100	0
39	3	50	50
39	1	100	0
39	2	100	0
39	3	50	0
39	4	50	0
39	4	50	0
39	3	50	25
39	2	100	0
39	1	100	0
39	1	100	300
39	1	100	0
39	1	100	350
39	2	100	0
39	3	50	75
39	1	100	0
39	1	100	200
39	1	100	250
39	1	100	150
39	3	50	0
39	2	100	0
39	1	100	0
39	4	50	0
39	3	50	0
39	2	100	0
39	1	100	0
39	4	50	0
40	3	50	0
40	2	100	0
40	4	50	0
40	2	100	0
40	2	100	0
40	3	50	0
40	1	100	0
40	1	100	0
40	1	100	150
40	1	100	0
40	4	50	0
40	4	50	0
40	3	50	50
40	2	100	0
40	1	100	300
40	2	100	0
40	2	100	0
40	2	100	0
40	2	100	0
40	2	100	1250
40	3	50	0
40	4	50	0
40	3	50	50
40	4	50	0
40	4	50	0
40	1	100	0
40	2	100	0
40	3	50	0
40	3	50	50
40	4	50	0
40	1	100	200
40	1	100	0
40	2	100	0
40	1	100	250
40	2	100	0
40	4	50	0
40	2	100	0
40	4	50	0
40	2	100	1250
40	4	50	250
40	3	50	0
40	3	50	50
40	1	100	350
40	2	100	0
40	2	100	0
40	4	50	0
40	2	100	0
40	2	100	0
40	3	50	50
40	4	50	0
40	4	50	0
40	2	100	0
40	3	50	0
40	4	50	0
40	2	100	0
40	3	50	25
40	3	50	75
40	2	100	1250
40	2	100	0
40	4	50	0
40	4	50	0
40	3	50	0
40	2	100	0
40	2	100	0
40	3	50	0
40	4	50	0
40	2	100	0
40	3	50	0
40	4	50	0
40	1	100	0
40	2	100	0
40	4	50	0
40	3	50	25
40	2	100	0
40	4	50	250
40	1	100	350
40	2	100	0
40	2	100	0
40	3	50	75
40	2	100	0
40	4	50	0
40	2	100	0
40	3	50	0
40	4	50	0
40	2	100	1250
40	1	100	0
40	1	100	250
40	2	100	0
40	2	100	0
40	2	100	0
40	3	50	50
40	4	50	0
40	4	50	0
40	4	50	0
40	2	100	0
40	3	50	0
40	4	50	0
40	2	100	0
40	3	50	0
40	4	50	0
41	3	50	0
41	3	50	0
41	4	50	0
41	2	100	0
41	1	100	0
41	2	100	0
41	2	100	0
41	1	100	0
41	2	100	0
41	3	50	50
41	2	100	0
41	2	100	0
41	1	100	150
41	4	50	0
41	4	50	0
41	4	50	0
41	4	50	0
41	4	50	0
41	4	50	0
41	4	50	0
41	2	100	0
41	2	100	0
41	4	50	0
41	1	100	0
41	1	100	300
41	3	50	0
41	4	50	250
41	3	50	50
41	2	100	1250
41	3	50	0
41	1	100	0
41	4	50	0
41	3	50	50
41	4	50	0
41	1	100	200
41	4	50	0
41	4	50	0
41	4	50	0
41	4	50	0
41	4	50	0
41	4	50	0
41	4	50	0
41	2	100	0
41	4	50	250
41	3	50	0
41	1	100	0
41	2	100	0
41	1	100	250
41	3	50	50
41	4	50	0
41	4	50	0
41	4	50	0
41	4	50	0
41	4	50	0
41	4	50	0
41	4	50	0
41	4	50	0
41	4	50	250
41	4	50	0
41	4	50	0
41	4	50	0
41	3	50	50
41	3	50	0
41	3	50	25
41	2	100	0
41	1	100	350
41	4	50	0
41	4	50	0
41	2	100	0
41	4	50	250
41	1	100	0
41	1	100	350
41	1	100	0
41	1	100	250
41	1	100	200
41	4	50	0
41	4	50	0
41	4	50	0
41	4	50	0
41	3	50	75
41	2	100	1250
41	2	100	0
41	1	100	0
41	4	50	0
41	3	50	0
41	1	100	300
41	4	50	0
41	3	50	0
41	2	100	0
41	4	50	0
41	2	100	0
41	4	50	0
41	4	50	0
41	4	50	0
41	4	50	0
41	1	100	150
41	1	100	0
41	2	100	0
41	3	50	0
41	4	50	0
42	1	100	0
42	1	100	0
42	1	100	150
42	1	100	0
42	1	100	300
42	1	100	0
42	1	100	200
42	1	100	0
42	1	100	250
42	2	100	0
42	2	100	0
42	2	100	0
42	2	100	0
42	2	100	0
42	2	100	0
42	2	100	0
42	2	100	0
42	2	100	1250
42	3	50	0
42	3	50	0
42	4	50	0
42	2	100	0
42	2	100	0
42	2	100	0
42	2	100	0
42	2	100	1250
42	2	100	0
42	2	100	0
42	2	100	0
42	2	100	0
42	3	50	50
42	3	50	0
42	4	50	0
42	3	50	50
42	4	50	0
42	1	100	350
42	4	50	0
42	2	100	0
42	3	50	0
42	2	100	0
42	2	100	1250
42	3	50	50
42	3	50	0
42	3	50	50
42	3	50	50
42	4	50	0
42	4	50	0
42	4	50	0
42	4	50	0
42	4	50	0
42	4	50	250
42	4	50	0
42	3	50	0
42	1	100	0
42	2	100	0
42	1	100	350
42	3	50	25
42	3	50	75
42	3	50	0
42	3	50	0
42	3	50	0
42	3	50	25
42	3	50	75
42	2	100	0
42	2	100	0
42	1	100	0
42	2	100	0
42	1	100	250
42	1	100	200
42	1	100	0
42	1	100	300
42	4	50	0
42	2	100	0
42	4	50	0
42	1	100	150
42	4	50	0
42	4	50	0
42	4	50	0
42	1	100	0
42	4	50	0
42	3	50	0
42	2	100	0
42	1	100	0
42	4	50	0
42	2	100	0
